"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"906","sigma","11",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"907","sigma","12",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"908","sigma","13",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"909","sigma","14",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"910","sigma","15",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"911","sigma","16",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"912","sigma","17",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"913","sigma","18",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"914","sigma","19",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"915","sigma","20",0.25,0.49,0.24314476596214,0.503155236419422,0.369435422739978,0.384053281061333,0.174395228520198,20,10,0.49,0.174395228520198,"pooled"
"916","rho","1",2.50613174488495,1,3.00897171697247,3.20287234550242,3.1069558844353,3.10063719246814,0.146464096414285,20,10,0.9485,0.151691439166675,"non_pooled"
"917","rho","2",2.84784671593346,0.93,3.00163335197437,3.19909228592818,3.10601764496456,3.10319618887292,0.151058879629587,20,10,0.9485,0.151691439166675,"non_pooled"
"918","rho","3",3.34715175073442,0.88,2.99787330747124,3.20844862676038,3.10674604399177,3.10438425900813,0.152098793799447,20,10,0.9485,0.151691439166675,"non_pooled"
"919","rho","4",3.50398599051962,1,2.97304000289283,3.17816755482599,3.07633263437807,3.07565316790153,0.149358951107569,20,10,0.9485,0.151691439166675,"non_pooled"
"920","rho","5",2.42191400468829,1,2.96503784860011,3.1697912611064,3.07111416853456,3.07023551198656,0.148606475420875,20,10,0.9485,0.151691439166675,"non_pooled"
"921","rho","6",2.69160579830305,1,2.99449164211909,3.19914921438923,3.10001617300619,3.09439081619712,0.149124561483224,20,10,0.9485,0.151691439166675,"non_pooled"
"922","rho","7",4.50676709000226,1,3.00906514672716,3.20823014262823,3.11272686101376,3.10869337642883,0.147907830276715,20,10,0.9485,0.151691439166675,"non_pooled"
"923","rho","8",2.67094746209584,1,3.00353054548589,3.21281776416273,3.11061493996242,3.10638418765939,0.155197998357347,20,10,0.9485,0.151691439166675,"non_pooled"
"924","rho","9",2.53704847540864,1,2.99465574510751,3.20803771693821,3.10240261898097,3.09809787939357,0.155484377946865,20,10,0.9485,0.151691439166675,"non_pooled"
"925","rho","10",2.45172430112995,1,3.00369890204785,3.21805139821666,3.11444487998054,3.10885995572285,0.154979543119016,20,10,0.9485,0.151691439166675,"non_pooled"
"926","rho","11",2.1831696205506,1,3.00673141726078,3.20110769813726,3.10744925179192,3.10377321001659,0.148820780726733,20,10,0.9485,0.151691439166675,"non_pooled"
"927","rho","12",3.0376359402046,0.37,3.00883258953491,3.21277746775665,3.11141858321025,3.10670099558287,0.148241062724025,20,10,0.9485,0.151691439166675,"non_pooled"
"928","rho","13",2.81745692219644,0.96,2.99950976693289,3.21493905315601,3.11016961075352,3.10512694229555,0.158858979668242,20,10,0.9485,0.151691439166675,"non_pooled"
"929","rho","14",2.61888198708957,1,3.01897820157728,3.21333105829035,3.12107840883292,3.11714429784187,0.145745354547564,20,10,0.9485,0.151691439166675,"non_pooled"
"930","rho","15",2.32763969352883,1,3.00061420241139,3.21165925575552,3.10736436844107,3.0992253755805,0.156766537564175,20,10,0.9485,0.151691439166675,"non_pooled"
"931","rho","16",2.86563880224856,0.93,3.01702436119256,3.21455309243374,3.11954609769985,3.11154024163715,0.152206180596999,20,10,0.9485,0.151691439166675,"non_pooled"
"932","rho","17",2.60353638684154,1,3.0168203551354,3.21689887037236,3.11976040716913,3.11397517584882,0.153955193539451,20,10,0.9485,0.151691439166675,"non_pooled"
"933","rho","18",2.82713549775865,0.9,2.95167342530939,3.15148072875963,3.05490927361525,3.04727852822702,0.150273359613631,20,10,0.9485,0.151691439166675,"non_pooled"
"934","rho","19",3.85092322061046,1,3.00944383135952,3.21270520259752,3.11218768316007,3.10785808770054,0.153513429720459,20,10,0.9485,0.151691439166675,"non_pooled"
"935","rho","20",2.47773811063165,1,3.00570145132997,3.21340101015331,3.11549584088962,3.10729247153631,0.155166397077289,20,10,0.9485,0.151691439166675,"non_pooled"
"936","alpha","1",2.10412503446726,1,0.486027650493579,0.87024428346097,0.686013526583005,0.662849492354829,0.291592099631603,20,10,0.9725,0.255759247205342,"non_pooled"
"937","alpha","2",1.3663343799848,0.98,0.518932913607853,0.89046684758003,0.711284098540669,0.701193584379299,0.28008547409858,20,10,0.9725,0.255759247205342,"non_pooled"
"938","alpha","3",0.398028652912974,0.54,0.103057755266838,0.380195491018527,0.270668917356449,0.226765752330038,0.214441407772083,20,10,0.9725,0.255759247205342,"non_pooled"
"939","alpha","4",2.32458709269986,0.99,1.36997953817145,1.74005224418531,1.55717097606549,1.55493393188605,0.282274381678871,20,10,0.9725,0.255759247205342,"non_pooled"
"940","alpha","5",2.59142664236557,1,1.04608694906179,1.42613753045058,1.24289673851557,1.23249901043334,0.276673668528028,20,10,0.9725,0.255759247205342,"non_pooled"
"941","alpha","6",3.05393785199568,1,0.155015580600421,0.592895865684148,0.405036072851061,0.332437526721197,0.308451112498861,20,10,0.9725,0.255759247205342,"non_pooled"
"942","alpha","7",1.27398766845014,1,0.328387469796803,0.653195991909556,0.501128526556443,0.488865719854986,0.245689674343867,20,10,0.9725,0.255759247205342,"non_pooled"
"943","alpha","8",2.18816632818824,1,1.24570407914215,1.54224005804058,1.40169318636705,1.39033825665433,0.228721989783898,20,10,0.9725,0.255759247205342,"non_pooled"
"944","alpha","9",1.16892152573555,0.96,0.211687138709213,0.669881511246383,0.462770144898102,0.425553689174723,0.310273457445812,20,10,0.9725,0.255759247205342,"non_pooled"
"945","alpha","10",1.50570962758892,1,0.459914368457528,0.807087150109482,0.638988663277297,0.629632635536798,0.274055038157875,20,10,0.9725,0.255759247205342,"non_pooled"
"946","alpha","11",2.40938897488449,1,0.810513319720766,1.1255841009557,0.974318418318781,0.961241432340412,0.245562631820365,20,10,0.9725,0.255759247205342,"non_pooled"
"947","alpha","12",1.3358461259265,1,0.111844380764222,0.455703104195355,0.31241548771499,0.256516983440516,0.249308933077613,20,10,0.9725,0.255759247205342,"non_pooled"
"948","alpha","13",1.26065346152701,1,0.101956212680637,0.381928312827731,0.269196721931292,0.226986205097962,0.208244966883347,20,10,0.9725,0.255759247205342,"non_pooled"
"949","alpha","14",2.47363189397763,1,0.839713336374724,1.15123505857512,1.00739652063642,0.991557536168722,0.227746686253278,20,10,0.9725,0.255759247205342,"non_pooled"
"950","alpha","15",2.7288812299606,1,0.973510528542626,1.29558395084356,1.14468128737305,1.12842555589011,0.245686942484097,20,10,0.9725,0.255759247205342,"non_pooled"
"951","alpha","16",2.08203787470506,1,0.689778837394921,1.01839642117959,0.865030654445358,0.843446500469797,0.238056454520816,20,10,0.9725,0.255759247205342,"non_pooled"
"952","alpha","17",2.35923066005771,1,0.678968285098347,0.97729331623548,0.836837894515711,0.81846878178645,0.227754281521083,20,10,0.9725,0.255759247205342,"non_pooled"
"953","alpha","18",3.60684068928858,1,1.28963870375029,1.64361666748155,1.4703882721666,1.45767995362764,0.259102774073316,20,10,0.9725,0.255759247205342,"non_pooled"
"954","alpha","19",3.75178254942103,1,0.25789350093298,0.621361721954164,0.453095990373877,0.432123288713886,0.261210472205083,20,10,0.9725,0.255759247205342,"non_pooled"
"955","alpha","20",1.38392877794641,0.98,0.59015661437328,0.917903072892572,0.763482090840614,0.742527968730818,0.240252497328369,20,10,0.9725,0.255759247205342,"non_pooled"
"956","sigma","1",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"957","sigma","2",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"958","sigma","3",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"959","sigma","4",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"960","sigma","5",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"961","sigma","6",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"962","sigma","7",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"963","sigma","8",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"964","sigma","9",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"965","sigma","10",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"966","sigma","11",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"967","sigma","12",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"968","sigma","13",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"969","sigma","14",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"970","sigma","15",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"971","sigma","16",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"972","sigma","17",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"973","sigma","18",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"974","sigma","19",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"975","sigma","20",0.25,1,0.948182734301779,1.04725433711243,0.999306332097145,0.997702072716886,0.0729465925177298,20,10,1,0.0729465925177298,"non_pooled"
"976","rho","1",2.50613174488495,0.73,1.72222107038691,2.28018377252699,2.04624821538753,1.98014402930557,0.453070064764065,20,10,0.641,0.520706823609181,"partially"
"977","rho","2",2.84784671593346,0.73,1.95740325557213,2.59376561458353,2.31537212770126,2.22974939824645,0.531724867179934,20,10,0.641,0.520706823609181,"partially"
"978","rho","3",3.34715175073442,0.74,2.0863686027716,2.95165371985625,2.59574420607184,2.46010809117979,0.721834171432869,20,10,0.641,0.520706823609181,"partially"
"979","rho","4",3.50398599051962,0.96,1.9403321624537,2.56233319690254,2.29178954521796,2.22307902710728,0.49060492114445,20,10,0.641,0.520706823609181,"partially"
"980","rho","5",2.42191400468829,0.61,1.7975118368879,2.34217427532543,2.10446590420472,2.0328303355286,0.436900710835269,20,10,0.641,0.520706823609181,"partially"
"981","rho","6",2.69160579830305,0.87,1.6671224615551,2.21527214336435,1.98151018979,1.91497661683432,0.449818712837006,20,10,0.641,0.520706823609181,"partially"
"982","rho","7",4.50676709000226,0.99,2.02817054076398,2.7799524049931,2.45927483126984,2.36490331735323,0.602605815588561,20,10,0.641,0.520706823609181,"partially"
"983","rho","8",2.67094746209584,0.29,2.16559187961959,2.85123626931138,2.55741623397608,2.49154917666244,0.551778624041735,20,10,0.641,0.520706823609181,"partially"
"984","rho","9",2.53704847540864,0.55,1.83758838353683,2.48920890093453,2.20954996092001,2.13796807529017,0.514128417029527,20,10,0.641,0.520706823609181,"partially"
"985","rho","10",2.45172430112995,0.48,1.87787977462755,2.47687965194336,2.23003949163136,2.14076187909874,0.526786382056014,20,10,0.641,0.520706823609181,"partially"
"986","rho","11",2.1831696205506,0.22,1.80732635556116,2.3666472775535,2.12842338129723,2.05062522778641,0.46456421457033,20,10,0.641,0.520706823609181,"partially"
"987","rho","12",3.0376359402046,0.9,1.80918073211859,2.4368518372185,2.16023405633168,2.0973999118465,0.498656654796201,20,10,0.641,0.520706823609181,"partially"
"988","rho","13",2.81745692219644,0.66,1.92406988781846,2.62424712450081,2.32334564604536,2.22010711146867,0.585813560024674,20,10,0.641,0.520706823609181,"partially"
"989","rho","14",2.61888198708957,0.52,1.97471188557046,2.6048732641815,2.34366902325283,2.26350124173937,0.543920101357963,20,10,0.641,0.520706823609181,"partially"
"990","rho","15",2.32763969352883,0.28,1.92032006672868,2.49944336356926,2.24875097664693,2.18598036101453,0.491405486268769,20,10,0.641,0.520706823609181,"partially"
"991","rho","16",2.86563880224856,0.65,2.05250961747885,2.70414410846643,2.42361344736159,2.34610879925435,0.551734369687787,20,10,0.641,0.520706823609181,"partially"
"992","rho","17",2.60353638684154,0.42,2.00859719015415,2.66559715459437,2.38901240701047,2.3117093112796,0.534228363137732,20,10,0.641,0.520706823609181,"partially"
"993","rho","18",2.82713549775865,0.92,1.74854170788389,2.26924936231938,2.03170064068522,1.97238624299852,0.408591446219421,20,10,0.641,0.520706823609181,"partially"
"994","rho","19",3.85092322061046,0.99,1.81575058748133,2.44339876170199,2.17713530866445,2.10143908365905,0.505800368013221,20,10,0.641,0.520706823609181,"partially"
"995","rho","20",2.47773811063165,0.31,1.96559622547628,2.65149654697319,2.35506143085385,2.28382226680154,0.550169221198085,20,10,0.641,0.520706823609181,"partially"
"996","alpha","1",2.10412503446726,0.19,1.88497893736123,2.62312839627988,2.32039337409045,2.22685003223943,0.630047941302102,20,10,0.4845,0.508950186151644,"partially"
"997","alpha","2",1.3663343799848,0.28,1.25055897717687,1.76788128873198,1.55167496607925,1.48833231243971,0.417824101826611,20,10,0.4845,0.508950186151644,"partially"
"998","alpha","3",0.398028652912974,0.99,0.896688685763554,1.39709062997516,1.16436478718767,1.12852511166286,0.389125634972261,20,10,0.4845,0.508950186151644,"partially"
"999","alpha","4",2.32458709269986,0.59,2.39306338420114,3.16737896905154,2.83500912469673,2.73106403802268,0.625104945648861,20,10,0.4845,0.508950186151644,"partially"
