"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"955","mu","10",-0.692400465787923,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"956","mu","11",-0.0128688220652503,0.91,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"957","mu","12",-0.357346679600304,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"958","mu","13",0.0621676066209308,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"959","mu","14",0.231067142443495,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"960","mu","15",-0.214402527936361,0.96,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"961","mu","16",-0.605530895809099,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"962","mu","17",0.0848777567197746,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"963","mu","18",0.189475035178505,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"964","mu","19",0.169791150415724,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"965","mu","20",0.0600643512831112,1,-0.140821395626045,-0.0713673882954837,-0.106733514457852,-0.108065066206201,0.0531678637802542,20,10,0.9515,0.0531678637802542,"pooled"
"966","lambda","1",0.503117573005051,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"967","lambda","2",0.487499469159016,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"968","lambda","3",0.466050676917218,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"969","lambda","4",0.453675046842354,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"970","lambda","5",0.50595087302008,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"971","lambda","6",0.52639765060694,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"972","lambda","7",0.471035977691994,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"973","lambda","8",0.576705140855805,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"974","lambda","9",0.380604461025357,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"975","lambda","10",0.524576803601042,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"976","lambda","11",0.380521656826172,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"977","lambda","12",0.594196180554722,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"978","lambda","13",0.825732822650024,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"979","lambda","14",0.647152786788473,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"980","lambda","15",0.378958842610359,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"981","lambda","16",0.639163220266782,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"982","lambda","17",0.516938651529813,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"983","lambda","18",0.459279555308521,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"984","lambda","19",0.362735105362144,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"985","lambda","20",0.652730822694292,1,0.121156325442765,0.15245565023344,0.13737116310836,0.136732167255429,0.02273625949148,20,10,1,0.02273625949148,"pooled"
"986","sigma","1",0.296532073953768,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"987","sigma","2",0.08181171533369,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"988","sigma","3",0.214573605813361,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"989","sigma","4",0.0892782959321816,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"990","sigma","5",0.101105005874428,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"991","sigma","6",0.244485295120476,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"992","sigma","7",0.217802250613707,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"993","sigma","8",0.216565822422597,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"994","sigma","9",0.24603803256326,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"995","sigma","10",0.142145482051057,0.89,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"996","sigma","11",0.223554438543023,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"997","sigma","12",0.0977837112752243,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"998","sigma","13",0.14025893363671,0.92,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"999","sigma","14",0.150811961488183,0.63,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1000","sigma","15",0.0966631191642383,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1001","sigma","16",-0.0488781550810161,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1002","sigma","17",0.264985955948747,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1003","sigma","18",0.185089304939491,0.8,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1004","sigma","19",0.279421260977777,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1005","sigma","20",0.41512568951111,1,0.154429170094643,0.174913611504126,0.16457474534536,0.163333983082854,0.015293378313139,20,10,0.962,0.015293378313139,"pooled"
"1006","mu","1",0.711720031822567,0.68,0.745519666770682,0.871307652762434,0.809490575382392,0.805416845562921,0.11197094180383,20,10,0.5885,0.105376573440176,"non_pooled"
"1007","mu","2",-0.192936776320238,0.59,-0.187534748978822,-0.119590829810268,-0.153729993681419,-0.152469111978145,0.0607684584344042,20,10,0.5885,0.105376573440176,"non_pooled"
"1008","mu","3",-0.185055721664956,0.41,-0.32895629270984,-0.166714369677734,-0.248846920297332,-0.244797167100201,0.142854234824343,20,10,0.5885,0.105376573440176,"non_pooled"
"1009","mu","4",-0.0824699109958109,0.18,-0.115773895738902,-0.0632787582613642,-0.0890973989711192,-0.0901046952654289,0.0441515046531357,20,10,0.5885,0.105376573440176,"non_pooled"
"1010","mu","5",-0.250982904949168,0.89,-0.478764330956023,-0.350652965453134,-0.415351620526439,-0.414840595959601,0.105767117082587,20,10,0.5885,0.105376573440176,"non_pooled"
"1011","mu","6",0.119058055172185,0.68,0.154450670936628,0.330951510365688,0.241371923245997,0.243395332664687,0.150768418119294,20,10,0.5885,0.105376573440176,"non_pooled"
"1012","mu","7",0.240426933752392,0.91,0.315541359582123,0.398403973361623,0.356886974720246,0.357387522074281,0.069824844911322,20,10,0.5885,0.105376573440176,"non_pooled"
"1013","mu","8",0.0356176118996029,0.73,-0.16405594180132,-0.0155164608307498,-0.0879490713296,-0.0877714982720977,0.118559650343851,20,10,0.5885,0.105376573440176,"non_pooled"
"1014","mu","9",-0.414753306677993,0.7,-0.372256999782193,-0.224482824545297,-0.299160987575987,-0.298716220400601,0.132736116537798,20,10,0.5885,0.105376573440176,"non_pooled"
"1015","mu","10",-0.692400465787923,0.85,-0.838874863451311,-0.749553083655736,-0.794666352577721,-0.792679236776422,0.0777128109634788,20,10,0.5885,0.105376573440176,"non_pooled"
"1016","mu","11",-0.0128688220652503,0.98,-0.202637574919167,-0.132785604347856,-0.163308349125432,-0.167150388645907,0.0780544102143153,20,10,0.5885,0.105376573440176,"non_pooled"
"1017","mu","12",-0.357346679600304,0.68,-0.345573269926274,-0.301123707727937,-0.324317416585767,-0.324584066661721,0.0374603559475544,20,10,0.5885,0.105376573440176,"non_pooled"
"1018","mu","13",0.0621676066209308,0.08,-0.00478428011755582,0.107132989035784,0.0530062897051415,0.0548419737865539,0.0934376253474195,20,10,0.5885,0.105376573440176,"non_pooled"
"1019","mu","14",0.231067142443495,0.82,0.291931106054713,0.410997665321329,0.352459138131426,0.350608855069518,0.101712712861018,20,10,0.5885,0.105376573440176,"non_pooled"
"1020","mu","15",-0.214402527936361,0.26,-0.226977637032968,-0.180347784347556,-0.201794772184157,-0.203918934350154,0.0415535049246315,20,10,0.5885,0.105376573440176,"non_pooled"
"1021","mu","16",-0.605530895809099,0.57,-0.635513183105372,-0.607982123042906,-0.622560183360227,-0.622312910998544,0.0239428771345425,20,10,0.5885,0.105376573440176,"non_pooled"
"1022","mu","17",0.0848777567197746,0.4,0.0759212704709139,0.158380472207953,0.113953265476114,0.116432718754165,0.0727489921214568,20,10,0.5885,0.105376573440176,"non_pooled"
"1023","mu","18",0.189475035178505,0.15,0.135618104873696,0.293246562175722,0.218142198012642,0.212421679386915,0.136049786477163,20,10,0.5885,0.105376573440176,"non_pooled"
"1024","mu","19",0.169791150415724,0.47,0.150915001086827,0.519932095021085,0.337523454414581,0.345643555397895,0.320596589017725,20,10,0.5885,0.105376573440176,"non_pooled"
"1025","mu","20",0.0600643512831112,0.74,-0.237653605539096,-0.0322820582421226,-0.135968379629281,-0.133236685277939,0.186860517083652,20,10,0.5885,0.105376573440176,"non_pooled"
"1026","lambda","1",0.503117573005051,0.33,0.455690349401932,0.778416851303634,0.612185579374726,0.593592567124336,0.202216382285422,20,10,0.4715,0.195028070988284,"non_pooled"
"1027","lambda","2",0.487499469159016,0.5,0.483450669124717,0.799897034463823,0.637579766384655,0.631336068363261,0.194561017806648,20,10,0.4715,0.195028070988284,"non_pooled"
"1028","lambda","3",0.466050676917218,0.65,0.530425412501176,0.838202953748389,0.673612017498241,0.680000303366973,0.194207968144433,20,10,0.4715,0.195028070988284,"non_pooled"
"1029","lambda","4",0.453675046842354,0.33,0.396970430433804,0.7180210254116,0.56060325534284,0.535416852551827,0.201900501485148,20,10,0.4715,0.195028070988284,"non_pooled"
"1030","lambda","5",0.50595087302008,0.5,0.505760207720109,0.795370536310919,0.648640665422914,0.64655353117799,0.189932579529946,20,10,0.4715,0.195028070988284,"non_pooled"
"1031","lambda","6",0.52639765060694,0.54,0.546211884766296,0.856633859800823,0.693459183587212,0.704788094301491,0.193500226553063,20,10,0.4715,0.195028070988284,"non_pooled"
"1032","lambda","7",0.471035977691994,0.48,0.460993649254126,0.737082293401181,0.598533947066795,0.578503519732448,0.18692338771699,20,10,0.4715,0.195028070988284,"non_pooled"
"1033","lambda","8",0.576705140855805,0.22,0.484815954147576,0.802864123044044,0.64385460049466,0.644592515787815,0.197910453729295,20,10,0.4715,0.195028070988284,"non_pooled"
"1034","lambda","9",0.380604461025357,0.86,0.504335419223137,0.798181048472588,0.646850819150621,0.637308582293794,0.185085528319775,20,10,0.4715,0.195028070988284,"non_pooled"
"1035","lambda","10",0.524576803601042,0.32,0.468848874402948,0.792708064872587,0.630023395323174,0.626042368592627,0.196625524803023,20,10,0.4715,0.195028070988284,"non_pooled"
"1036","lambda","11",0.380521656826172,0.63,0.423007143361126,0.741332560048352,0.584379904938092,0.561286205233865,0.206727913031551,20,10,0.4715,0.195028070988284,"non_pooled"
"1037","lambda","12",0.594196180554722,0.4,0.558263409767952,0.85472672943756,0.700722230378647,0.71605451574132,0.187565989122394,20,10,0.4715,0.195028070988284,"non_pooled"
"1038","lambda","13",0.825732822650024,0.52,0.496587309327419,0.823647025090997,0.658651885980594,0.673627589089886,0.197665760778549,20,10,0.4715,0.195028070988284,"non_pooled"
"1039","lambda","14",0.647152786788473,0.1,0.482740017890775,0.780765248964785,0.627808124601932,0.619214293124046,0.192544327002868,20,10,0.4715,0.195028070988284,"non_pooled"
"1040","lambda","15",0.378958842610359,0.88,0.527292242939898,0.850158923188615,0.679801206576187,0.685076826844458,0.194975460587707,20,10,0.4715,0.195028070988284,"non_pooled"
"1041","lambda","16",0.639163220266782,0.09,0.502109941014847,0.827611374292207,0.661004011719631,0.667566979595298,0.200056504276979,20,10,0.4715,0.195028070988284,"non_pooled"
"1042","lambda","17",0.516938651529813,0.51,0.519674621943149,0.838297059064211,0.671596963394528,0.680610965181102,0.198132752992953,20,10,0.4715,0.195028070988284,"non_pooled"
"1043","lambda","18",0.459279555308521,0.65,0.511753648422666,0.805760439550086,0.659402022627691,0.670405995678724,0.193137528874366,20,10,0.4715,0.195028070988284,"non_pooled"
"1044","lambda","19",0.362735105362144,0.87,0.538351815315838,0.842860871963861,0.677929990410409,0.683519183820619,0.193468358802193,20,10,0.4715,0.195028070988284,"non_pooled"
"1045","lambda","20",0.652730822694292,0.05,0.496789643003485,0.805592820477392,0.644780632786362,0.63954294132222,0.193423253922377,20,10,0.4715,0.195028070988284,"non_pooled"
"1046","sigma","1",0.296532073953768,0.42,0.184160829059307,0.314084854240055,0.257536206148128,0.240574457234915,0.101400871371151,20,10,0.5845,0.0986498610658258,"non_pooled"
"1047","sigma","2",0.08181171533369,0.78,0.10338139250432,0.168379043812206,0.140816600560589,0.129896311039471,0.0576033969238981,20,10,0.5845,0.0986498610658258,"non_pooled"
"1048","sigma","3",0.214573605813361,0.79,0.26704031472833,0.43864769583441,0.364668007965409,0.338783646523334,0.141716421478167,20,10,0.5845,0.0986498610658258,"non_pooled"
"1049","sigma","4",0.0892782959321816,0.13,0.0630351651749843,0.107700377395311,0.0887107598390819,0.0830995776569701,0.03493523500305,20,10,0.5845,0.0986498610658258,"non_pooled"
"1050","sigma","5",0.101105005874428,0.98,0.185638927757803,0.310150004820193,0.258477888191891,0.240346339381474,0.100125660909682,20,10,0.5845,0.0986498610658258,"non_pooled"
"1051","sigma","6",0.244485295120476,0.68,0.273799172198489,0.429187279782668,0.369179017206521,0.339470248031285,0.156348381538427,20,10,0.5845,0.0986498610658258,"non_pooled"
"1052","sigma","7",0.217802250613707,0.63,0.118784819282675,0.196490881554065,0.165378909912624,0.151895482008761,0.0697105146083662,20,10,0.5845,0.0986498610658258,"non_pooled"
"1053","sigma","8",0.216565822422597,0.43,0.206939148603571,0.348938655136891,0.287455132674507,0.270021297936331,0.111677529198924,20,10,0.5845,0.0986498610658258,"non_pooled"
